pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,timestamp
79.8461303711,-14.9939022064,-14.9758491516,-15.1622934341,,,,,-27.5550613403,,1770496408.719351
79.7243270874,-14.9939022064,-14.9390554428,-15.951997757,,,,,-27.9003677368,,1770496408.730422
79.7852325439,-14.9939022064,-15.2334241867,-15.6482725143,,,,,-28.1341686249,,1770496408.740454
79.9070053101,-14.7633724213,-15.2702178955,-15.7090082169,,,,,-27.6953411102,,1770496408.7522209
79.9070053101,-14.9939022064,-15.0126438141,-15.6482725143,,,,,-27.4687347412,,1770496408.763385
79.6634292603,-14.9554805756,-15.1966295242,-15.7090082169,,,,,-27.3572273254,,1770496408.774272
79.8461303711,-14.9554805756,-15.0126438141,-15.3445234299,,,,,-27.3860034943,,1770496408.784689
79.9070053101,-14.9554805756,-14.9390554428,-15.7090082169,,,,,-27.9003677368,,1770496408.8405602
79.9070053101,-14.6865291595,-15.307012558,-15.6482725143,,,,,-28.1773319244,,1770496408.8513122
80.0287780762,-14.6096858978,-14.9758491516,-16.5594959259,,,,,-27.2924823761,,1770496408.8625338
79.6025543213,-14.9939022064,-14.6814947128,-15.7090082169,,,,,-27.4183750153,,1770496408.872834
79.6634292603,-14.6096858978,-14.9758491516,-15.6482725143,,,,,-27.3752117157,,1770496408.8845959
79.9679031372,-14.4175777435,-14.6079063416,-15.2837877274,,,,,-27.4111824036,,1770496408.8955672
79.8461303711,-14.571264267,-14.3503465652,-15.7697677612,,,,,-27.6701641083,,1770496408.906406
79.8461303711,-14.9939022064,-14.9390554428,-15.8305025101,,,,,-28.2456760406,,1770496408.916824
79.8461303711,-14.5328426361,-14.3503465652,-15.8912620544,,,,,-27.8176383972,,1770496408.929047
79.9679031372,-14.3791561127,-14.9390554428,-15.7090082169,,,,,-27.9255466461,,1770496408.939146
79.6025543213,-14.6096858978,-15.2334241867,-16.1342754364,,,,,-27.7852668762,,1770496408.9502962
79.9679031372,-14.6481075287,-14.9758491516,-15.8305025101,,,,,-27.4435539246,,1770496408.960691
79.8461303711,-14.6096858978,-15.2334241867,-15.7090082169,,,,,-27.7888622284,,1770496408.972477
80.2114486694,-14.6096858978,-15.0126438141,-15.6482725143,,,,,-27.8212337494,,1770496408.9833002
79.9679031372,-14.6096858978,-14.3503465652,-15.6482725143,,,,,-28.1953163147,,1770496409.045488
79.7243270874,-14.6865291595,-14.7918777466,-15.58751297,,,,,-27.8787841797,,1770496409.055723
79.8461303711,-14.571264267,-14.9022607803,-15.58751297,,,,,-27.400390625,,1770496409.066844
79.6634292603,-14.6865291595,-14.9758491516,-15.8305025101,,,,,-27.8428173065,,1770496409.0774028
79.8461303711,-14.6096858978,-15.0126438141,-15.6482725143,,,,,-27.8751888275,,1770496409.08938
79.9679031372,-14.6481075287,-14.7918777466,-15.6482725143,,,,,-28.2708530426,,1770496409.100183
79.9070053101,-14.6096858978,-15.2702178955,-15.6482725143,,,,,-27.6809539795,,1770496409.1112719
79.9070053101,-14.9939022064,-15.2334241867,-15.7697677612,,,,,-27.7636814117,,1770496409.12138
79.9070053101,-14.6865291595,-15.3438072205,-15.7697677612,,,,,-27.8679943085,,1770496409.133118
79.9070053101,-14.340719223,-14.9022607803,-15.2230291367,,,,,-27.5406742096,,1770496409.1441731
79.9679031372,-14.6865291595,-15.0126438141,-15.7090082169,,,,,-27.5586566925,,1770496409.1551292
79.7852325439,-14.6096858978,-14.5711116791,-15.6482725143,,,,,-27.2780952454,,1770496409.165267
79.8461303711,-15.109167099,-15.2702178955,-15.7090082169,,,,,-27.5334777832,,1770496409.1776488
80.0287780762,-14.9554805756,-15.1966295242,-15.58751297,,,,,-27.368019104,,1770496409.188691
79.9070053101,-14.4175777435,-14.9022607803,-15.8912620544,,,,,-27.8428173065,,1770496409.1996741
80.2114486694,-14.6481075287,-14.8654661179,-15.8305025101,,,,,-27.8428173065,,1770496409.210098
79.7243270874,-14.9554805756,-15.0126438141,-15.7090082169,,,,,-27.7025356293,,1770496409.221524
79.9070053101,-14.6481075287,-14.6814947128,-15.7090082169,,,,,-27.7780704498,,1770496409.232778
79.8461303711,-14.6481075287,-14.9390554428,-15.6482725143,,,,,-28.0550365448,,1770496409.243948
79.8461303711,-14.6481075287,-14.9758491516,-15.5267772675,,,,,-28.432718277,,1770496409.254219
80.0287780762,-14.3022975922,-15.0126438141,-15.7697677612,,,,,-28.180929184,,1770496409.2661529
80.0896759033,-14.6096858978,-15.2334241867,-15.1622934341,,,,,-27.6341915131,,1770496409.2772129
78.9936904907,-14.6865291595,-15.2702178955,-15.3445234299,,,,,-27.5370750427,,1770496409.41307
80.0287780762,-14.4175777435,-14.8286724091,-15.8912620544,,,,,-27.7349071503,,1770496409.424086
79.9070053101,-14.6096858978,-15.1966295242,-15.7090082169,,,,,-27.6665649414,,1770496409.4349608
79.8461303711,-14.6096858978,-14.9758491516,-15.951997757,,,,,-27.8572044373,,1770496409.445484
79.9679031372,-14.6481075287,-15.2334241867,-15.8305025101,,,,,-27.8356208801,,1770496409.457786
79.9070053101,-14.6481075287,-15.1966295242,-15.7090082169,,,,,-27.8931732178,,1770496409.468199
79.9070053101,-14.6096858978,-14.6079063416,-15.6482725143,,,,,-27.7924575806,,1770496409.4793448
79.9070053101,-14.6481075287,-15.0126438141,-15.5267772675,,,,,-27.5370750427,,1770496409.489401
80.0287780762,-14.9554805756,-14.9390554428,-15.1622934341,,,,,-27.7600860596,,1770496409.501075
79.8461303711,-14.6096858978,-14.9022607803,-15.8305025101,,,,,-27.3464355469,,1770496409.5120041
79.8461303711,-14.6096858978,-14.9022607803,-15.6482725143,,,,,-28.1629447937,,1770496409.522836
79.9070053101,-14.6096858978,-15.2702178955,-15.7090082169,,,,,-28.0730228424,,1770496409.5331452
79.9679031372,-14.4175777435,-14.7918777466,-16.6202545166,,,,,-27.4399585724,,1770496409.545192
79.9070053101,-14.2638759613,-14.9390554428,-15.7090082169,,,,,-27.7277145386,,1770496409.556414
79.7243270874,-14.6096858978,-14.9390554428,-15.7697677612,,,,,-27.407585144,,1770496409.567866
79.7243270874,-14.7249507904,-14.6814947128,-15.7090082169,,,,,-27.7924575806,,1770496409.5779588
79.3590087891,-14.9554805756,-14.9022607803,-16.6202545166,,,,,-27.9507236481,,1770496409.589962
79.8461303711,-14.6096858978,-14.9390554428,-15.6482725143,,,,,-27.6665649414,,1770496409.600731
79.7852325439,-14.6096858978,-14.9390554428,-16.1950111389,,,,,-27.5011062622,,1770496409.659303
79.2372360229,-14.9939022064,-15.2702178955,-15.2837877274,,,,,-27.8751888275,,1770496409.67018
79.9070053101,-14.6481075287,-15.0862321854,-15.7697677612,,,,,-27.9471282959,,1770496409.681298
79.8461303711,-14.9170589447,-14.3503465652,-15.2837877274,,,,,-28.2960300446,,1770496409.691839
79.9070053101,-14.6096858978,-15.2702178955,-15.2230291367,,,,,-27.8859806061,,1770496409.7033532
79.7243270874,-14.6096858978,-14.7918777466,-15.7090082169,,,,,-27.5262851715,,1770496409.7143161
79.7243270874,-14.7249507904,-15.307012558,-15.7697677612,,,,,-27.6701641083,,1770496409.7254488
79.9070053101,-14.9939022064,-14.9390554428,-15.2230291367,,,,,-27.8895759583,,1770496409.7355468
79.7243270874,-14.2638759613,-14.8654661179,-15.58751297,,,,,-27.9687099457,,1770496409.747662
79.9679031372,-14.6096858978,-15.2334241867,-15.1622934341,,,,,-27.8248310089,,1770496409.759455
79.9679031372,-14.7249507904,-15.307012558,-15.0407981873,,,,,-28.0226631165,,1770496409.76953
79.9070053101,-14.9939022064,-15.2334241867,-15.7090082169,,,,,-27.6054172516,,1770496409.779628
79.9679031372,-15.3397121429,-15.5277786255,-15.6482725143,,,,,-27.7277145386,,1770496409.791596
80.2114486694,-14.6481075287,-14.9390554428,-15.1015338898,,,,,-27.9902915955,,1770496409.871671
79.8461303711,-14.571264267,-14.9390554428,-15.1622934341,,,,,-28.0298595428,,1770496409.8823822
80.0287780762,-14.9939022064,-14.9390554428,-15.2230291367,,,,,-27.5406742096,,1770496409.893774
79.9679031372,-14.6096858978,-14.6079063416,-15.7090082169,,,,,-27.5047016144,,1770496409.903637
79.7243270874,-14.6481075287,-15.2702178955,-15.6482725143,,,,,-27.7241172791,,1770496409.915309
79.7852325439,-14.9554805756,-15.5645723343,-15.8305025101,,,,,-27.5730457306,,1770496409.926341
80.0287780762,-14.6096858978,-14.5711116791,-15.7697677612,,,,,-27.8572044373,,1770496409.9374988
79.9070053101,-14.6865291595,-14.9758491516,-16.6202545166,,,,,-27.2996768951,,1770496409.948029
79.2372360229,-14.6865291595,-15.0126438141,-15.6482725143,,,,,-27.4255714417,,1770496409.9595609
78.2630462646,-14.6096858978,-14.6814947128,-15.2837877274,,,,,-27.9183521271,,1770496409.97033
79.9070053101,-14.6096858978,-15.2334241867,-15.6482725143,,,,,-27.9183521271,,1770496409.981973
79.9070053101,-14.6096858978,-15.2702178955,-15.7090082169,,,,,-27.5514640808,,1770496409.991912
80.2114486694,-14.6481075287,-14.9390554428,-15.1622934341,,,,,-27.4759254456,,1770496410.0054898
79.7243270874,-14.840215683,-15.2334241867,-15.6482725143,,,,,-27.4759254456,,1770496410.014476
79.9070053101,-14.6481075287,-15.2334241867,-15.6482725143,,,,,-27.832025528,,1770496410.025224
79.8461303711,-14.6096858978,-15.0126438141,-15.7090082169,,,,,-27.7421035767,,1770496410.0355651
79.9679031372,-14.571264267,-15.3438072205,-15.2230291367,,,,,-27.9435329437,,1770496410.0475478
79.7243270874,-14.6481075287,-14.9390554428,-15.2230291367,,,,,-27.749294281,,1770496410.058889
79.8461303711,-14.6481075287,-15.2702178955,-15.1622934341,,,,,-27.4435539246,,1770496410.070016
79.7852325439,-14.6096858978,-15.307012558,-15.2837877274,,,,,-27.6665649414,,1770496410.0803819
79.8461303711,-14.6865291595,-14.9758491516,-15.7090082169,,,,,-27.6881465912,,1770496410.093288
79.9070053101,-14.6096858978,-15.307012558,-15.7090082169,,,,,-27.1737823486,,1770496410.1034932
79.7852325439,-14.6481075287,-15.2334241867,-15.7090082169,,,,,-27.5118980408,,1770496410.114621
79.8461303711,-14.3022975922,-14.9758491516,-15.1622934341,,,,,-27.8248310089,,1770496410.1251998
79.9070053101,-14.3022975922,-14.9390554428,-15.6482725143,,,,,-27.4363613129,,1770496410.136737
79.9070053101,-14.2638759613,-14.9758491516,-15.1015338898,,,,,-27.9219474792,,1770496410.148014
79.8461303711,-14.6865291595,-14.9390554428,-15.2230291367,,,,,-27.5442695618,,1770496410.160497
79.9070053101,-14.6096858978,-15.2702178955,-15.6482725143,,,,,-27.709728241,,1770496410.170134
79.8461303711,-14.3022975922,-14.9390554428,-15.6482725143,,,,,-28.1917209625,,1770496410.181792
79.9070053101,-14.6481075287,-15.2702178955,-15.7090082169,,,,,-27.1557979584,,1770496410.1922581
79.9679031372,-14.571264267,-15.2334241867,-15.1622934341,,,,,-27.4183750153,,1770496410.20369
79.8461303711,-14.6096858978,-14.9390554428,-15.7090082169,,,,,-27.8931732178,,1770496410.2140129
79.9679031372,-14.6096858978,-15.2334241867,-15.1015338898,,,,,-27.432762146,,1770496410.227369
79.9679031372,-14.6096858978,-15.1966295242,-16.0127563477,,,,,-27.6341915131,,1770496410.2370088
79.9679031372,-14.3022975922,-14.9390554428,-16.5594959259,,,,,-27.864397049,,1770496410.248608
80.2114486694,-14.340719223,-15.1966295242,-15.6482725143,,,,,-27.3716163635,,1770496410.259962
79.9070053101,-14.3022975922,-15.0494375229,-15.6482725143,,,,,-27.5838375092,,1770496410.272507
79.9070053101,-14.3022975922,-14.8654661179,-15.6482725143,,,,,-27.7672805786,,1770496410.282433
79.9070053101,-14.2638759613,-14.8286724091,-15.6482725143,,,,,-27.5154933929,,1770496410.294854
79.9679031372,-14.3022975922,-15.2334241867,-15.58751297,,,,,-27.9579200745,,1770496410.302578
80.0287780762,-13.9949245453,-15.2702178955,-15.7090082169,,,,,-27.1090393066,,1770496410.314017
79.9679031372,-14.3022975922,-15.1966295242,-15.6482725143,,,,,-27.6198043823,,1770496410.325678
79.7852325439,-15.3397121429,-14.6079063416,-15.7090082169,,,,,-27.2529182434,,1770496410.4135091
79.9070053101,-14.3022975922,-14.9022607803,-15.7090082169,,,,,-27.7528934479,,1770496410.424604
79.9679031372,-14.340719223,-15.2334241867,-16.1950111389,,,,,-27.9615154266,,1770496410.435196
79.7243270874,-14.3791561127,-14.9758491516,-15.7697677612,,,,,-27.5946273804,,1770496410.445546
79.8461303711,-14.3022975922,-15.1966295242,-15.6482725143,,,,,-27.5406742096,,1770496410.45782
79.9070053101,-13.9180812836,-15.2334241867,-15.6482725143,,,,,-27.4219722748,,1770496410.468471
80.0287780762,-14.3791561127,-14.9758491516,-15.7697677612,,,,,-27.6234016418,,1770496410.4790258
79.4807815552,-14.2638759613,-15.1966295242,-15.1622934341,,,,,-27.7313098907,,1770496410.4891222
79.7243270874,-14.4944210052,-14.8654661179,-15.7697677612,,,,,-27.4687347412,,1770496410.5012338
80.2114486694,-14.3022975922,-15.0126438141,-15.1622934341,,,,,-27.8572044373,,1770496410.512363
80.2114486694,-14.340719223,-15.2702178955,-15.6482725143,,,,,-27.3428401947,,1770496410.523207
80.2114486694,-14.340719223,-14.6079063416,-15.1622934341,,,,,-27.9255466461,,1770496410.533361
78.2630462646,-14.3022975922,-15.0126438141,-16.6202545166,,,,,-27.7780704498,,1770496410.545095
79.9070053101,-14.340719223,-14.9022607803,-15.2230291367,,,,,-28.001083374,,1770496410.5561202
79.9679031372,-14.3791561127,-14.9022607803,-15.7090082169,,,,,-27.5838375092,,1770496410.567244
79.7852325439,-14.3022975922,-15.307012558,-15.1015338898,,,,,-27.8967704773,,1770496410.5778382
79.9679031372,-14.2638759613,-15.2702178955,-15.1015338898,,,,,-27.2852897644,,1770496410.5906482
79.9070053101,-14.3022975922,-14.9022607803,-15.3445234299,,,,,-27.8500099182,,1770496410.6016262
79.9070053101,-14.2638759613,-14.9390554428,-15.1622934341,,,,,-27.8428173065,,1770496410.612233
79.9070053101,-14.2638759613,-15.2702178955,-15.7090082169,,,,,-27.6737594604,,1770496410.62298
79.6025543213,-14.340719223,-14.9390554428,-15.7090082169,,,,,-27.9003677368,,1770496410.634565
79.8461303711,-14.3022975922,-14.3503465652,-15.2230291367,,,,,-28.0298595428,,1770496410.6455302
80.2114486694,-14.3022975922,-15.2334241867,-15.3445234299,,,,,-27.8032493591,,1770496410.657857
80.2114486694,-14.340719223,-14.9022607803,-15.2230291367,,,,,-27.2385292053,,1770496410.667565
79.7243270874,-14.3791561127,-15.2702178955,-15.3445234299,,,,,-27.7708778381,,1770496410.67969
79.9070053101,-14.6481075287,-14.644701004,-15.2230291367,,,,,-27.3967952728,,1770496410.692933
79.9679031372,-14.340719223,-14.9390554428,-15.2837877274,,,,,-27.8104438782,,1770496410.701903
79.8461303711,-14.2638759613,-14.3503465652,-15.7090082169,,,,,-27.5802383423,,1770496410.7108579
79.8461303711,-14.3022975922,-15.0126438141,-15.1622934341,,,,,-27.5730457306,,1770496410.723347
79.7852325439,-13.9180812836,-15.2702178955,-15.2837877274,,,,,-27.5910282135,,1770496410.734528
79.9679031372,-14.3022975922,-14.9390554428,-15.7090082169,,,,,-27.5011062622,,1770496410.7459252
80.0287780762,-14.2254543304,-14.9390554428,-15.1622934341,,,,,-27.864397049,,1770496410.756803
79.7243270874,-14.3791561127,-15.5645723343,-15.1015338898,,,,,-27.6521778107,,1770496410.793319
79.2372360229,-14.3791561127,-15.2702178955,-15.1622934341,,,,,-27.8212337494,,1770496410.807168
79.9679031372,-14.340719223,-15.2702178955,-15.6482725143,,,,,-27.7061309814,,1770496410.817794
80.4549942017,-14.3022975922,-15.2702178955,-15.1622934341,,,,,-28.1521530151,,1770496410.828873
80.0287780762,-14.3022975922,-14.9022607803,-15.1622934341,,,,,-27.7888622284,,1770496410.8391511
79.9070053101,-14.6096858978,-15.0126438141,-15.1622934341,,,,,-27.5370750427,,1770496410.851063
79.8461303711,-14.6481075287,-15.2334241867,-15.7090082169,,,,,-28.0802135468,,1770496410.8621702
79.9679031372,-14.6481075287,-14.9022607803,-15.6482725143,,,,,-27.5154933929,,1770496410.874443
79.2372360229,-14.340719223,-15.2334241867,-15.7090082169,,,,,-27.7960567474,,1770496410.88374
79.9679031372,-14.4944210052,-15.307012558,-15.6482725143,,,,,-27.7456989288,,1770496410.8964171
79.7243270874,-14.4559993744,-15.2334241867,-15.6482725143,,,,,-27.5982246399,,1770496410.907169
79.8461303711,-14.6096858978,-14.8654661179,-15.8305025101,,,,,-27.4183750153,,1770496410.918405
79.7852325439,-14.6481075287,-14.9022607803,-15.1622934341,,,,,-27.8787841797,,1770496410.929076
79.9070053101,-14.6096858978,-14.8654661179,-16.6202545166,,,,,-27.6953411102,,1770496410.943883
79.7243270874,-14.6481075287,-15.2334241867,-15.7697677612,,,,,-27.5946273804,,1770496410.9522161
79.9679031372,-14.3022975922,-14.644701004,-15.1622934341,,,,,-27.6629676819,,1770496410.963207
79.9679031372,-14.2638759613,-14.9022607803,-15.7090082169,,,,,-27.8679943085,,1770496410.9760761
79.9070053101,-14.3022975922,-14.9758491516,-15.7697677612,,,,,-27.5047016144,,1770496410.983971
79.9679031372,-14.2638759613,-14.9390554428,-15.8912620544,,,,,-27.709728241,,1770496410.994507
79.9679031372,-14.3022975922,-14.9758491516,-15.58751297,,,,,-27.7061309814,,1770496411.007306
79.9679031372,-14.2638759613,-15.2702178955,-15.7090082169,,,,,-27.5838375092,,1770496411.017281
80.0287780762,-14.2638759613,-14.644701004,-15.1015338898,,,,,-26.9759502411,,1770496411.027637
79.9679031372,-14.3022975922,-14.644701004,-15.2837877274,,,,,-27.1486053467,,1770496411.03885
79.9679031372,-14.3022975922,-14.9390554428,-15.2837877274,,,,,-27.7816677094,,1770496411.0500998
79.9070053101,-14.6865291595,-14.9758491516,-15.2230291367,,,,,-27.799654007,,1770496411.060027
80.0287780762,-14.3022975922,-15.4173955917,-15.4052829742,,,,,-27.5982246399,,1770496411.07632
79.9070053101,-14.3022975922,-14.9758491516,-15.6482725143,,,,,-27.8104438782,,1770496411.082904
80.0287780762,-14.0333461761,-14.9390554428,-15.7090082169,,,,,-27.8176383972,,1770496411.163929
79.4807815552,-14.071767807,-15.0126438141,-15.7090082169,,,,,-27.4543476105,,1770496411.1748312
80.0287780762,-14.3022975922,-15.2334241867,-15.2837877274,,,,,-27.8931732178,,1770496411.186091
79.8461303711,-14.7249507904,-14.7182893753,-15.3445234299,,,,,-27.360824585,,1770496411.1960971
79.9679031372,-14.3022975922,-15.2334241867,-15.3445234299,,,,,-27.6305961609,,1770496411.2079911
79.9070053101,-14.4175777435,-14.9390554428,-15.6482725143,,,,,-27.6917438507,,1770496411.21924
79.9070053101,-14.2638759613,-15.123041153,-15.1015338898,,,,,-27.6090145111,,1770496411.230589
79.9679031372,-14.3022975922,-15.2334241867,-15.6482725143,,,,,-27.7780704498,,1770496411.240803
79.7243270874,-14.0333461761,-14.8654661179,-15.58751297,,,,,-27.7816677094,,1770496411.252373
79.9679031372,-14.3022975922,-14.644701004,-15.7090082169,,,,,-27.8032493591,,1770496411.263216
79.7852325439,-14.3022975922,-14.9390554428,-15.1622934341,,,,,-27.9039649963,,1770496411.27423
79.7243270874,-14.3022975922,-14.3503465652,-15.7090082169,,,,,-27.2816925049,,1770496411.2844641
79.9679031372,-14.340719223,-15.2334241867,-15.1622934341,,,,,-27.5190887451,,1770496411.296812
79.8461303711,-14.3791561127,-15.2334241867,-15.6482725143,,,,,-27.1234264374,,1770496411.307829
79.9679031372,-13.9949245453,-15.2702178955,-15.6482725143,,,,,-27.529882431,,1770496411.318611
79.9070053101,-14.1101894379,-14.9758491516,-15.3445234299,,,,,-27.328453064,,1770496411.32896
79.9070053101,-14.071767807,-15.0862321854,-15.8305025101,,,,,-27.7852668762,,1770496411.341301
