pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,uptime,timestamp
97.29,702.36,104348.12,705.18,,-3.07,-8.18,689.65,-19.7148971558,-0.3461647034,1527540,1775935512.265107
97.29,702.36,104348.12,705.18,,-3.07,-8.18,689.65,-19.7148971558,-0.3461647034,1527540,1775935512.267733
96.21,701.44,104417.38,705.30,,-3.19,-7.91,691.60,-19.6078567505,-0.2604904175,1527550,1775935512.269943
96.21,701.44,104417.38,705.30,,-3.19,-7.91,691.60,-19.6078567505,-0.2604904175,1527550,1775935512.2728379
95.96,700.68,104348.12,705.14,,-3.41,-8.25,690.38,-19.8954734802,-0.6281585693,1527560,1775935512.274954
95.96,700.68,104348.12,705.14,,-3.41,-8.25,690.38,-19.8954734802,-0.6281585693,1527560,1775935512.2936041
97.65,700.79,104348.12,705.18,,-3.68,-8.56,692.15,-19.7678794861,-0.6709899902,1527570,1775935512.297058
96.45,701.75,104417.38,705.14,,-3.19,-8.18,691.78,-19.9257469177,-1.0315208435,1527580,1775935512.298284
96.45,701.75,104417.38,705.14,,-3.19,-8.18,691.78,-19.9257469177,-1.0315208435,1527580,1775935512.299544
96.45,702.13,104434.68,705.10,,-3.19,-8.83,690.63,-19.6002883911,-0.2283668518,1527590,1775935512.300836
96.45,702.13,104434.68,705.10,,-3.19,-8.83,690.63,-19.6002883911,-0.2283668518,1527590,1775935512.302113
99.10,701.79,104209.62,704.99,,-2.92,-8.25,691.72,-19.6408348083,-0.5888938904,1527600,1775935512.303574
99.10,701.79,104209.62,704.99,,-2.92,-8.25,691.72,-19.6408348083,-0.5888938904,1527600,1775935512.3061042
97.17,700.76,104313.51,704.80,,-2.84,-8.22,691.60,-19.7878875732,-0.5067939758,1527610,1775935512.308235
97.17,700.76,104313.51,704.80,,-2.84,-8.22,691.60,-19.7878875732,-0.5067939758,1527610,1775935512.3385541
94.40,701.44,104348.12,705.06,,-2.92,-7.83,692.09,-19.9008789062,-0.0605926514,1527620,1775935512.3401542
94.40,701.44,104348.12,705.06,,-2.92,-7.83,692.09,-19.9008789062,-0.0605926514,1527620,1775935512.341526
96.21,701.44,104278.88,704.76,,-3.15,-8.18,692.57,-19.9641342163,-0.6138801575,1527630,1775935512.3427782
96.21,701.44,104278.88,704.76,,-3.15,-8.18,692.57,-19.9641342163,-0.6138801575,1527630,1775935512.344137
96.21,702.06,104426.03,704.83,,-3.49,-8.37,692.33,-19.5937995911,-0.5317802429,1527640,1775935512.345429
96.21,702.06,104426.03,704.83,,-3.49,-8.37,692.33,-19.5937995911,-0.5317802429,1527640,1775935512.34675
97.65,702.40,104313.51,704.76,,-3.19,-8.22,691.78,-19.6965179443,-0.2390708923,1527650,1775935512.355605
97.65,702.40,104313.51,704.76,,-3.19,-8.22,691.78,-19.6965179443,-0.2390708923,1527650,1775935512.381832
97.53,700.79,104313.51,704.87,,-3.19,-8.18,691.78,-19.6105575562,-0.7388153076,1527660,1775935512.384693
98.61,700.34,104313.51,704.83,,-2.88,-8.18,693.06,-19.8278923035,-0.4354019165,1527670,1775935512.387102
98.61,700.34,104313.51,704.83,,-2.88,-8.18,693.06,-19.8278923035,-0.4354019165,1527670,1775935512.388981
98.37,701.44,104348.12,705.26,,-3.15,-8.18,691.60,-20.0338745117,-0.3211746216,1527680,1775935512.3906372
98.37,701.44,104348.12,705.26,,-3.15,-8.18,691.60,-20.0338745117,-0.3211746216,1527680,1775935512.392668
99.10,702.06,104348.12,704.83,,-3.53,-8.22,690.38,-19.7895088196,-0.5424880981,1527690,1775935512.394439
99.10,702.06,104348.12,704.83,,-3.53,-8.22,690.38,-19.7895088196,-0.5424880981,1527690,1775935512.3960462
100.78,702.06,104348.12,704.91,,-3.19,-8.22,691.84,-19.7121963501,0.0393524170,1527700,1775935512.42656
97.05,701.02,104313.51,704.76,,-3.49,-8.22,690.38,-19.5424385071,-0.3390197754,1527710,1775935512.434487
97.05,701.02,104313.51,704.76,,-3.49,-8.22,690.38,-19.5424385071,-0.3390197754,1527710,1775935512.4371462
99.10,700.45,104417.38,704.83,,-3.19,-7.95,692.33,-19.7100372314,-0.3675804138,1527720,1775935512.439479
99.10,700.45,104417.38,704.83,,-3.19,-7.95,692.33,-19.7100372314,-0.3675804138,1527720,1775935512.4411662
98.61,700.68,104417.38,704.76,,-3.60,-8.18,689.65,-19.9635925293,-0.2676315308,1527730,1775935512.442622
98.61,700.68,104417.38,704.76,,-3.60,-8.18,689.65,-19.9635925293,-0.2676315308,1527730,1775935512.443928
97.89,701.44,104434.68,705.18,,-2.73,-8.25,691.36,-19.8554649353,-0.9065856934,1527740,1775935512.4453042
97.89,701.44,104434.68,705.18,,-2.73,-8.25,691.36,-19.8554649353,-0.9065856934,1527740,1775935512.478243
96.93,702.06,104313.51,704.83,,-3.53,-7.83,693.06,-19.8581695557,-0.9565582275,1527750,1775935512.4825
96.21,701.60,104304.84,704.99,,-3.49,-7.91,691.84,-19.5024337769,-0.4282608032,1527760,1775935512.484928
96.21,701.60,104304.84,704.99,,-3.49,-7.91,691.84,-19.5024337769,-0.4282608032,1527760,1775935512.4867442
98.73,701.44,104452.00,705.18,,-3.19,-7.45,689.65,-19.7873458862,-0.6924095154,1527770,1775935512.488269
98.73,701.44,104452.00,705.18,,-3.19,-7.45,689.65,-19.7873458862,-0.6924095154,1527770,1775935512.489673
99.10,700.53,104408.71,704.91,,-3.49,-8.25,690.87,-19.8349189758,-0.1391258240,1527780,1775935512.49122
99.10,700.53,104408.71,704.91,,-3.49,-8.25,690.87,-19.8349189758,-0.1391258240,1527780,1775935512.496686
97.41,700.64,104313.51,704.80,,-3.19,-8.18,690.63,-20.0354957581,-0.6745643616,1527790,1775935512.498317
97.41,700.64,104313.51,704.80,,-3.19,-8.18,690.63,-20.0354957581,-0.6745643616,1527790,1775935512.522722
97.77,701.71,104313.51,705.10,,-3.15,-8.25,690.38,-19.7657203674,-0.5032234192,1527800,1775935512.552761
96.81,702.06,104313.51,705.06,,-3.45,-8.37,691.36,-19.6429939270,-0.3604393005,1527810,1775935512.5547352
96.81,702.06,104313.51,705.06,,-3.45,-8.37,691.36,-19.6429939270,-0.3604393005,1527810,1775935512.5564532
99.70,701.67,104443.34,705.26,,-3.45,-8.60,690.38,-19.6803016663,-0.9101524353,1527820,1775935512.558932
99.70,701.67,104443.34,705.26,,-3.45,-8.60,690.38,-19.6803016663,-0.9101524353,1527820,1775935512.5612988
98.49,700.72,104313.51,704.83,,-3.15,-7.83,693.31,-19.8565483093,-0.5639076233,1527830,1775935512.563259
98.49,700.72,104313.51,704.83,,-3.15,-7.83,693.31,-19.8565483093,-0.5639076233,1527830,1775935512.5700312
98.37,700.53,104443.34,704.95,,-3.53,-7.91,691.90,-19.9679145813,-0.7780799866,1527840,1775935512.585654
98.37,700.53,104443.34,704.95,,-3.53,-7.91,691.90,-19.9679145813,-0.7780799866,1527840,1775935512.5876238
96.69,701.83,104209.62,704.80,,-3.30,-8.14,690.38,-19.8170814514,-0.3497314453,1527850,1775935512.589476
99.22,701.79,104426.03,704.83,,-3.22,-8.14,691.60,-19.7197647095,-0.5674743652,1527860,1775935512.591852
99.22,701.79,104426.03,704.83,,-3.22,-8.14,691.60,-19.7197647095,-0.5674743652,1527860,1775935512.593856
98.61,702.21,104348.12,704.83,,-3.53,-8.29,691.36,-19.6419143677,-0.0141944885,1527870,1775935512.5957959
98.61,702.21,104348.12,704.83,,-3.53,-8.29,691.36,-19.6419143677,-0.0141944885,1527870,1775935512.5979981
98.37,702.06,104313.51,704.49,,-3.15,-7.83,691.97,-19.7451744080,-0.2640609741,1527880,1775935512.602592
98.37,702.06,104313.51,704.49,,-3.15,-7.83,691.97,-19.7451744080,-0.2640609741,1527880,1775935512.604616
101.26,701.60,104426.03,704.68,,-3.45,-8.18,693.06,-19.9744033813,-0.5174980164,1527890,1775935512.606972
101.26,701.60,104426.03,704.68,,-3.45,-8.18,693.06,-19.9744033813,-0.5174980164,1527890,1775935512.620992
99.94,701.90,104313.51,704.80,,-3.53,-8.18,690.63,-19.9619712830,-0.4818077087,1527900,1775935512.6255932
99.94,701.90,104313.51,704.80,,-3.53,-8.18,690.63,-19.9619712830,-0.4818077087,1527900,1775935512.62798
98.61,702.21,104408.71,704.83,,-3.45,-8.18,690.63,-19.8635749817,-0.3854293823,1527910,1775935512.629911
98.61,702.21,104408.71,704.83,,-3.45,-8.18,690.63,-19.8635749817,-0.3854293823,1527910,1775935512.631792
100.54,702.21,104426.03,704.87,,-3.53,-8.25,689.65,-19.6359672546,-0.7138290405,1527920,1775935512.633606
100.54,702.21,104426.03,704.87,,-3.53,-8.25,689.65,-19.6359672546,-0.7138290405,1527920,1775935512.635875
99.46,701.44,104209.62,704.95,,-3.49,-8.22,691.36,-19.6132583618,-0.4068450928,1527930,1775935512.637769
99.46,701.44,104209.62,704.95,,-3.49,-8.22,691.36,-19.6132583618,-0.4068450928,1527930,1775935512.639634
98.49,700.68,104348.12,704.80,,-3.19,-8.18,692.33,-19.6781387329,-0.1641159058,1527940,1775935512.663415
98.49,700.68,104348.12,704.80,,-3.19,-8.18,692.33,-19.6781387329,-0.1641159058,1527940,1775935512.666969
99.58,700.64,104408.71,704.53,,-3.53,-7.95,690.63,-19.8711433411,-0.4675254822,1527950,1775935512.668891
99.58,700.64,104408.71,704.53,,-3.53,-7.95,690.63,-19.8711433411,-0.4675254822,1527950,1775935512.6709068
101.51,701.44,104434.68,704.22,,-3.76,-7.79,692.33,-19.9192581177,-0.6674232483,1527960,1775935512.672718
101.51,701.44,104434.68,704.22,,-3.76,-7.79,692.33,-19.9192581177,-0.6674232483,1527960,1775935512.674537
98.37,700.99,104348.12,704.80,,-3.83,-8.22,691.90,-19.7549095154,-0.5032234192,1527970,1775935512.6765718
98.37,700.99,104348.12,704.80,,-3.83,-8.22,691.90,-19.7549095154,-0.5032234192,1527970,1775935512.6786518
97.65,701.60,104313.51,704.83,,-3.87,-8.37,693.06,-19.6635398865,-0.4568176270,1527980,1775935512.709472
97.65,701.60,104313.51,704.83,,-3.87,-8.37,693.06,-19.6635398865,-0.4568176270,1527980,1775935512.714408
96.81,701.60,104313.51,704.80,,-3.72,-8.18,692.09,-19.7878875732,-0.3069000244,1527990,1775935512.717511
98.25,701.44,104434.68,704.72,,-3.41,-8.22,691.66,-19.7700462341,-0.3568725586,1528000,1775935512.720444
98.25,701.44,104434.68,704.72,,-3.41,-8.22,691.66,-19.7700462341,-0.3568725586,1528000,1775935512.7232041
98.49,701.44,104209.62,704.80,,-2.27,-7.87,692.33,-19.9170989990,-0.5424880981,1528010,1775935512.725257
98.49,701.44,104209.62,704.80,,-2.27,-7.87,692.33,-19.9170989990,-0.5424880981,1528010,1775935512.727275
99.22,701.44,104417.38,704.83,,-3.45,-7.91,691.78,-19.7424736023,0.1285934448,1528020,1775935512.737036
99.22,701.44,104417.38,704.83,,-3.45,-7.91,691.78,-19.7424736023,0.1285934448,1528020,1775935512.8514078
99.58,701.90,104322.16,704.76,,-3.53,-7.83,690.38,-19.7278747559,-0.6709899902,1528030,1775935512.853077
98.73,701.44,104348.12,704.91,,-3.45,-8.22,691.78,-19.7662582397,-0.1819610596,1528040,1775935512.85483
98.73,701.44,104348.12,704.91,,-3.45,-8.22,691.78,-19.7662582397,-0.1819610596,1528040,1775935512.8563159
99.46,701.44,104348.12,705.03,,-3.49,-7.87,693.06,-19.8570861816,-0.3854293823,1528050,1775935512.857748
99.46,701.44,104348.12,705.03,,-3.49,-7.87,693.06,-19.8570861816,-0.3854293823,1528050,1775935512.859763
97.65,701.60,104313.51,704.80,,-3.49,-8.18,691.84,-19.9998130798,-0.4710998535,1528060,1775935512.8613389
97.65,701.60,104313.51,704.80,,-3.49,-8.18,691.84,-19.9998130798,-0.4710998535,1528060,1775935512.862779
97.77,701.44,104348.12,704.72,,-3.53,-8.29,692.39,-19.8332977295,-0.4782333374,1528070,1775935512.864387
97.77,701.44,104348.12,704.72,,-3.53,-8.29,692.39,-19.8332977295,-0.4782333374,1528070,1775935512.865844
99.46,701.60,104348.12,704.68,,-3.22,-8.18,691.60,-19.7035484314,-0.1998062134,1528080,1775935512.867265
99.34,701.02,104391.41,704.37,,-3.22,-7.83,691.97,-19.6705703735,-0.3176040649,1528090,1775935512.879773
99.34,701.02,104391.41,704.37,,-3.22,-7.83,691.97,-19.6705703735,-0.3176040649,1528090,1775935512.88156
99.58,701.44,104313.51,704.37,,-3.11,-8.25,692.03,-19.9019584656,-0.4318313599,1528100,1775935512.883392
99.58,701.44,104313.51,704.37,,-3.11,-8.25,692.03,-19.9019584656,-0.4318313599,1528100,1775935512.8848
100.30,701.44,104313.51,704.37,,-3.11,-8.25,693.06,-19.9814338684,-0.5710449219,1528110,1775935512.886517
100.30,701.44,104313.51,704.37,,-3.11,-8.25,693.06,-19.9814338684,-0.5710449219,1528110,1775935512.88849
99.34,700.68,104313.51,704.68,,-3.15,-8.10,691.78,-19.8668174744,-0.6495780945,1528120,1775935512.8894742
100.18,701.02,104348.12,704.68,,-3.15,-8.22,691.84,-19.8662757874,-0.5924606323,1528130,1775935512.890068
100.18,701.02,104348.12,704.68,,-3.15,-8.22,691.84,-19.8662757874,-0.5924606323,1528130,1775935512.890624
100.42,701.44,104417.38,704.72,,-3.41,-8.25,691.78,-19.6186676025,0.0393524170,1528140,1775935512.891158
100.42,701.44,104417.38,704.72,,-3.41,-8.25,691.78,-19.6186676025,0.0393524170,1528140,1775935512.891884
102.11,700.68,104434.68,704.68,,-3.53,-8.18,693.06,-19.7868041992,-0.8102035522,1528150,1775935512.892428
102.11,700.68,104434.68,704.68,,-3.53,-8.18,693.06,-19.7868041992,-0.8102035522,1528150,1775935512.8929012
101.26,700.76,104434.68,704.68,,-3.45,-7.91,691.36,-19.8457298279,-0.2640609741,1528160,1775935512.8934422
101.26,700.76,104434.68,704.68,,-3.45,-7.91,691.36,-19.8457298279,-0.2640609741,1528160,1775935512.898941
101.02,700.72,104348.12,704.68,,-3.95,-8.49,691.60,-19.9484558105,-0.2140846252,1528170,1775935512.903954
96.81,701.44,104313.51,704.68,,-3.64,-7.87,693.31,-19.7386894226,-0.5353507996,1528180,1775935512.905
96.81,701.44,104313.51,704.68,,-3.64,-7.87,693.31,-19.7386894226,-0.5353507996,1528180,1775935512.905637
99.58,701.44,104313.51,704.68,,-3.53,-8.25,691.90,-19.7013854980,-0.3318862915,1528190,1775935512.9061341
99.58,701.44,104313.51,704.68,,-3.53,-8.25,691.90,-19.7013854980,-0.3318862915,1528190,1775935512.906718
98.61,701.60,104209.62,704.37,,-3.49,-7.91,692.39,-19.8787117004,-0.4746665955,1528200,1775935512.907328
98.61,701.60,104209.62,704.37,,-3.49,-7.91,692.39,-19.8787117004,-0.4746665955,1528200,1775935512.932263
99.70,700.72,104443.34,704.37,,-3.60,-8.29,693.06,-19.7954559326,-1.0779228210,1528210,1775935512.935797
99.70,700.72,104443.34,704.37,,-3.60,-8.29,693.06,-19.7954559326,-1.0779228210,1528210,1775935512.9372
100.42,700.60,104348.12,704.14,,-3.53,-8.22,691.72,-19.7673416138,-0.5317802429,1528220,1775935512.93824
100.42,700.60,104348.12,704.14,,-3.53,-8.22,691.72,-19.7673416138,-0.5317802429,1528220,1775935512.939293
101.38,700.68,104278.88,704.83,,-3.22,-7.91,691.66,-19.7695045471,-0.4211235046,1528230,1775935512.9401548
101.38,700.68,104278.88,704.83,,-3.22,-7.91,691.66,-19.7695045471,-0.4211235046,1528230,1775935512.940937
100.66,701.02,104348.12,704.68,,-3.15,-8.22,691.60,-19.7889671326,-0.3497314453,1528240,1775935512.941769
100.66,701.02,104348.12,704.68,,-3.15,-8.22,691.60,-19.7889671326,-0.3497314453,1528240,1775935512.94237
101.14,701.44,104278.88,704.37,,-3.19,-8.52,691.60,-19.8846626282,-0.4032745361,1528250,1775935512.977754
101.26,701.44,104443.34,703.61,,-3.22,-8.22,691.90,-19.7148971558,-0.5174980164,1528260,1775935512.981963
101.26,701.44,104443.34,703.61,,-3.22,-8.22,691.90,-19.7148971558,-0.5174980164,1528260,1775935512.9833689
101.99,700.79,104313.51,704.37,,-2.80,-8.25,691.60,-19.9733238220,-0.3069000244,1528270,1775935512.984732
101.99,700.79,104313.51,704.37,,-2.80,-8.25,691.60,-19.9733238220,-0.3069000244,1528270,1775935512.986021
101.38,700.72,104417.38,704.18,,-3.38,-8.18,693.06,-19.7219276428,-0.6424369812,1528280,1775935512.987277
101.38,700.72,104417.38,704.18,,-3.38,-8.18,693.06,-19.7219276428,-0.6424369812,1528280,1775935512.988456
101.02,700.76,104313.51,704.68,,-3.22,-8.49,693.55,-19.7976150513,-0.5853271484,1528290,1775935512.9932532
101.02,700.76,104313.51,704.68,,-3.22,-8.49,693.55,-19.7976150513,-0.5853271484,1528290,1775935513.0224571
101.14,701.44,104417.38,704.57,,-3.22,-8.18,692.33,-19.7559890747,-0.2854804993,1528300,1775935513.026141
101.38,701.60,104348.12,704.34,,-3.07,-8.60,691.90,-19.6792182922,-0.2247962952,1528310,1775935513.027305
101.38,701.60,104348.12,704.34,,-3.07,-8.60,691.90,-19.6792182922,-0.2247962952,1528310,1775935513.028666
101.26,700.64,104313.51,704.68,,-3.15,-8.18,691.84,-19.8387069702,-0.2033805847,1528320,1775935513.0300832
101.26,700.64,104313.51,704.68,,-3.15,-8.18,691.84,-19.8387069702,-0.2033805847,1528320,1775935513.031382
101.14,700.91,104426.03,704.45,,-2.88,-8.18,692.27,-19.9484558105,-0.3711509705,1528330,1775935513.032637
101.14,700.91,104426.03,704.45,,-2.88,-8.18,692.27,-19.9484558105,-0.3711509705,1528330,1775935513.0339358
100.06,701.44,104313.51,704.68,,-2.84,-8.25,691.72,-19.8922271729,-0.4461135864,1528340,1775935513.068497
100.06,701.44,104313.51,704.68,,-2.84,-8.25,691.72,-19.8922271729,-0.4461135864,1528340,1775935513.072798
99.58,700.68,104313.51,704.83,,-3.19,-7.87,693.06,-19.7630195618,-0.4032745361,1528350,1775935513.075297
101.38,701.44,104313.51,704.37,,-3.11,-8.22,692.33,-19.6846275330,-0.7495231628,1528360,1775935513.0775108
101.38,701.44,104313.51,704.37,,-3.11,-8.22,692.33,-19.6846275330,-0.7495231628,1528360,1775935513.079802
101.14,701.44,104426.03,704.18,,-3.19,-7.91,693.06,-19.8197822571,-0.2819099426,1528370,1775935513.081973
101.14,701.44,104426.03,704.18,,-3.19,-7.91,693.06,-19.8197822571,-0.2819099426,1528370,1775935513.084053
102.95,700.79,104408.71,704.49,,-3.15,-8.18,692.45,-19.7803153992,0.0821876526,1528380,1775935513.088771
102.95,700.79,104408.71,704.49,,-3.15,-8.18,692.45,-19.7803153992,0.0821876526,1528380,1775935513.113517
99.58,700.79,104348.12,704.45,,-3.22,-7.87,691.72,-19.8716850281,-0.8708877563,1528390,1775935513.117315
98.37,701.60,104313.51,704.22,,-2.84,-7.83,692.33,-19.7511215210,-0.2212257385,1528400,1775935513.119749
98.37,701.60,104313.51,704.22,,-2.84,-7.83,692.33,-19.7511215210,-0.2212257385,1528400,1775935513.121902
100.18,701.44,104434.68,704.37,,-2.27,-8.22,693.06,-19.7781562805,0.2820854187,1528410,1775935513.1238248
100.18,701.44,104434.68,704.37,,-2.27,-8.22,693.06,-19.7781562805,0.2820854187,1528410,1775935513.1258712
100.54,701.60,104434.68,704.83,,-3.19,-7.91,693.06,-19.8289718628,-0.2247962952,1528420,1775935513.127834
100.54,701.60,104434.68,704.83,,-3.19,-7.91,693.06,-19.8289718628,-0.2247962952,1528420,1775935513.1297889
100.30,700.53,104408.71,704.53,,-3.26,-9.60,691.66,-19.8030242920,-0.3747177124,1528430,1775935513.159083
100.30,700.53,104408.71,704.53,,-3.26,-9.60,691.66,-19.8030242920,-0.3747177124,1528430,1775935513.162859
100.18,700.41,104426.03,704.37,,-3.49,-8.18,691.72,-19.9170989990,-0.7102584839,1528440,1775935513.1648488
100.06,700.68,104313.51,704.49,,-2.84,-8.22,692.09,-19.7495002747,-0.4354019165,1528450,1775935513.166869
100.06,700.68,104313.51,704.49,,-2.84,-8.22,692.09,-19.7495002747,-0.4354019165,1528450,1775935513.168821
99.58,700.72,104348.12,704.22,,-2.84,-7.45,692.09,-19.8203239441,-0.3675804138,1528460,1775935513.170798
99.58,700.72,104348.12,704.22,,-2.84,-7.45,692.09,-19.8203239441,-0.3675804138,1528460,1775935513.172933
100.18,700.64,104434.68,704.18,,-3.15,-8.56,692.57,-19.8316802979,-0.3497314453,1528470,1775935513.1749692
100.18,700.64,104434.68,704.18,,-3.15,-8.56,692.57,-19.8316802979,-0.3497314453,1528470,1775935513.204863
100.06,700.79,104348.12,704.72,,-2.88,-8.22,692.45,-19.8273506165,0.0357780457,1528480,1775935513.208988
100.18,700.41,104348.12,704.83,,-3.11,-8.18,691.84,-19.9365577698,-0.3497314453,1528490,1775935513.211519
100.18,700.41,104348.12,704.83,,-3.11,-8.18,691.84,-19.9365577698,-0.3497314453,1528490,1775935513.213838
101.14,700.72,104313.51,704.83,,-3.15,-7.87,692.33,-19.7581520081,-0.4532470703,1528500,1775935513.2161229
101.14,700.72,104313.51,704.83,,-3.15,-7.87,692.33,-19.7581520081,-0.4532470703,1528500,1775935513.218511
100.18,700.64,104209.62,704.83,,-3.26,-8.18,691.84,-19.8522186279,-0.3747177124,1528510,1775935513.22066
100.18,700.64,104209.62,704.83,,-3.26,-8.18,691.84,-19.8522186279,-0.3747177124,1528510,1775935513.270529
99.58,701.44,104348.12,704.22,,-3.26,-8.18,692.33,-19.6294784546,-0.4853782654,1528520,1775935513.273029
99.58,701.44,104348.12,704.22,,-3.26,-8.18,692.33,-19.6294784546,-0.4853782654,1528520,1775935513.275072
100.30,700.49,104434.68,704.83,,-3.49,-8.37,691.36,-19.8808746338,-0.0855827332,1528530,1775935513.277
102.11,700.79,104313.51,704.18,,-2.27,-8.18,691.36,-19.9484558105,-0.4318313599,1528540,1775935513.278104
102.11,700.79,104313.51,704.18,,-2.27,-8.18,691.36,-19.9484558105,-0.4318313599,1528540,1775935513.279205
99.46,700.87,104348.12,704.83,,-3.15,-7.91,691.78,-19.8343811035,-0.3318862915,1528550,1775935513.28025
99.46,700.87,104348.12,704.83,,-3.15,-7.91,691.78,-19.8343811035,-0.3318862915,1528550,1775935513.281251
100.06,701.44,104434.68,704.22,,-3.30,-8.25,693.31,-19.8678970337,-0.5174980164,1528560,1775935513.282273
100.06,701.44,104434.68,704.22,,-3.30,-8.25,693.31,-19.8678970337,-0.5174980164,1528560,1775935513.2979789
101.38,700.72,104348.12,704.22,,-3.19,-7.75,692.45,-19.7895088196,-0.5531959534,1528570,1775935513.302784
102.11,700.79,104278.88,704.14,,-3.15,-7.91,689.65,-19.8700637817,-0.7209663391,1528580,1775935513.30423
102.11,700.79,104278.88,704.14,,-3.15,-7.91,689.65,-19.8700637817,-0.7209663391,1528580,1775935513.306066
101.38,700.45,104426.03,704.37,,-3.11,-8.18,685.75,-19.8722267151,-0.5924606323,1528590,1775935513.308912
